Entity,Code,Day,monthly_sea_surface_temperature_anomaly
World,OWID_WRL,1884-06-15,-0.3902
World,OWID_WRL,1884-07-15,-0.4199
World,OWID_WRL,1884-08-15,-0.3926
World,OWID_WRL,1884-09-15,-0.3408
World,OWID_WRL,1884-10-15,-0.3321
World,OWID_WRL,1884-11-15,-0.47
World,OWID_WRL,1884-12-15,-0.3676
World,OWID_WRL,1885-01-15,-0.3028
World,OWID_WRL,1885-02-15,-0.3233
World,OWID_WRL,1885-03-15,-0.408
World,OWID_WRL,1885-04-15,-0.4037
World,OWID_WRL,1885-05-15,-0.4388
World,OWID_WRL,1885-06-15,-0.445
World,OWID_WRL,1885-07-15,-0.3519
World,OWID_WRL,1885-08-15,-0.4568
World,OWID_WRL,1885-09-15,-0.3314
World,OWID_WRL,1885-10-15,-0.2129
World,OWID_WRL,1885-11-15,-0.2095
World,OWID_WRL,1885-12-15,-0.1969
World,OWID_WRL,1886-01-15,-0.2733
World,OWID_WRL,1886-02-15,-0.3162
World,OWID_WRL,1886-03-15,-0.2578
World,OWID_WRL,1886-04-15,-0.3466
World,OWID_WRL,1886-05-15,-0.2038
World,OWID_WRL,1886-06-15,-0.3825
World,OWID_WRL,1886-07-15,-0.343
World,OWID_WRL,1886-08-15,-0.3852
World,OWID_WRL,1886-09-15,-0.4723
World,OWID_WRL,1886-10-15,-0.368
World,OWID_WRL,1886-11-15,-0.3928
World,OWID_WRL,1886-12-15,-0.5037
World,OWID_WRL,1887-01-15,-0.5038
World,OWID_WRL,1887-02-15,-0.5283
World,OWID_WRL,1887-03-15,-0.4584
World,OWID_WRL,1887-04-15,-0.427
World,OWID_WRL,1887-05-15,-0.4866
World,OWID_WRL,1887-06-15,-0.4078
World,OWID_WRL,1887-07-15,-0.3295
World,OWID_WRL,1887-08-15,-0.359
World,OWID_WRL,1887-09-15,-0.4468
World,OWID_WRL,1887-10-15,-0.3895
World,OWID_WRL,1887-11-15,-0.4152
World,OWID_WRL,1887-12-15,-0.352
World,OWID_WRL,1888-01-15,-0.4094
World,OWID_WRL,1888-02-15,-0.3238
World,OWID_WRL,1888-03-15,-0.3196
World,OWID_WRL,1888-04-15,-0.2674
World,OWID_WRL,1888-05-15,-0.2548
World,OWID_WRL,1888-06-15,-0.2663
World,OWID_WRL,1888-07-15,-0.3408
World,OWID_WRL,1888-08-15,-0.3109
World,OWID_WRL,1888-09-15,-0.2471
World,OWID_WRL,1888-10-15,-0.1104
World,OWID_WRL,1888-11-15,-0.1089
World,OWID_WRL,1888-12-15,-0.0877
World,OWID_WRL,1889-01-15,0.0699
World,OWID_WRL,1889-02-15,-0.007
World,OWID_WRL,1889-03-15,-0.0202
World,OWID_WRL,1889-04-15,-0.0625
World,OWID_WRL,1889-05-15,-0.1508
World,OWID_WRL,1889-06-15,-0.1872
World,OWID_WRL,1889-07-15,-0.215
World,OWID_WRL,1889-08-15,-0.2612
World,OWID_WRL,1889-09-15,-0.3552
World,OWID_WRL,1889-10-15,-0.3132
World,OWID_WRL,1889-11-15,-0.2499
World,OWID_WRL,1889-12-15,-0.2686
World,OWID_WRL,1890-01-15,-0.3682
World,OWID_WRL,1890-02-15,-0.3431
World,OWID_WRL,1890-03-15,-0.4294
World,OWID_WRL,1890-04-15,-0.3967
World,OWID_WRL,1890-05-15,-0.3565
World,OWID_WRL,1890-06-15,-0.4317
World,OWID_WRL,1890-07-15,-0.5049
World,OWID_WRL,1890-08-15,-0.4942
World,OWID_WRL,1890-09-15,-0.5731
World,OWID_WRL,1890-10-15,-0.5307
World,OWID_WRL,1890-11-15,-0.4887
World,OWID_WRL,1890-12-15,-0.3507
World,OWID_WRL,1891-01-15,-0.4241
World,OWID_WRL,1891-02-15,-0.3248
World,OWID_WRL,1891-03-15,-0.2793
World,OWID_WRL,1891-04-15,-0.2657
World,OWID_WRL,1891-05-15,-0.1336
World,OWID_WRL,1891-06-15,-0.2101
World,OWID_WRL,1891-07-15,-0.2942
World,OWID_WRL,1891-08-15,-0.2946
World,OWID_WRL,1891-09-15,-0.2247
World,OWID_WRL,1891-10-15,-0.2629
World,OWID_WRL,1891-11-15,-0.3737
World,OWID_WRL,1891-12-15,-0.2757
World,OWID_WRL,1892-01-15,-0.2531
World,OWID_WRL,1892-02-15,-0.1674
World,OWID_WRL,1892-03-15,-0.326
World,OWID_WRL,1892-04-15,-0.3585
World,OWID_WRL,1892-05-15,-0.345
World,OWID_WRL,1892-06-15,-0.4463
World,OWID_WRL,1892-07-15,-0.5562
World,OWID_WRL,1892-08-15,-0.5038
World,OWID_WRL,1892-09-15,-0.4497
World,OWID_WRL,1892-10-15,-0.5438
World,OWID_WRL,1892-11-15,-0.538
World,OWID_WRL,1892-12-15,-0.5749
World,OWID_WRL,1893-01-15,-0.4615
World,OWID_WRL,1893-02-15,-0.38
World,OWID_WRL,1893-03-15,-0.3442
World,OWID_WRL,1893-04-15,-0.5092
World,OWID_WRL,1893-05-15,-0.5344
World,OWID_WRL,1893-06-15,-0.4746
World,OWID_WRL,1893-07-15,-0.294
World,OWID_WRL,1893-08-15,-0.3158
World,OWID_WRL,1893-09-15,-0.4906
World,OWID_WRL,1893-10-15,-0.3209
World,OWID_WRL,1893-11-15,-0.4561
World,OWID_WRL,1893-12-15,-0.4214
World,OWID_WRL,1894-01-15,-0.4515
World,OWID_WRL,1894-02-15,-0.461
World,OWID_WRL,1894-03-15,-0.4885
World,OWID_WRL,1894-04-15,-0.4179
World,OWID_WRL,1894-05-15,-0.5163
World,OWID_WRL,1894-06-15,-0.5199
World,OWID_WRL,1894-07-15,-0.3356
World,OWID_WRL,1894-08-15,-0.3923
World,OWID_WRL,1894-09-15,-0.3988
World,OWID_WRL,1894-10-15,-0.4931
World,OWID_WRL,1894-11-15,-0.4071
World,OWID_WRL,1894-12-15,-0.4236
World,OWID_WRL,1895-01-15,-0.307
World,OWID_WRL,1895-02-15,-0.3407
World,OWID_WRL,1895-03-15,-0.452
World,OWID_WRL,1895-04-15,-0.4606
World,OWID_WRL,1895-05-15,-0.4387
World,OWID_WRL,1895-06-15,-0.3562
World,OWID_WRL,1895-07-15,-0.3225
World,OWID_WRL,1895-08-15,-0.2969
World,OWID_WRL,1895-09-15,-0.3654
World,OWID_WRL,1895-10-15,-0.3476
World,OWID_WRL,1895-11-15,-0.2208
World,OWID_WRL,1895-12-15,-0.3327
World,OWID_WRL,1896-01-15,-0.2426
World,OWID_WRL,1896-02-15,-0.2291
World,OWID_WRL,1896-03-15,-0.2139
World,OWID_WRL,1896-04-15,-0.195
World,OWID_WRL,1896-05-15,-0.2306
World,OWID_WRL,1896-06-15,-0.1554
World,OWID_WRL,1896-07-15,-0.1486
World,OWID_WRL,1896-08-15,-0.0767
World,OWID_WRL,1896-09-15,-0.0963
World,OWID_WRL,1896-10-15,-0.2544
World,OWID_WRL,1896-11-15,-0.052
World,OWID_WRL,1896-12-15,-0.017
World,OWID_WRL,1897-01-15,-0.0724
World,OWID_WRL,1897-02-15,-0.0811
World,OWID_WRL,1897-03-15,0.0355
World,OWID_WRL,1897-04-15,-0.0882
World,OWID_WRL,1897-05-15,-0.1369
World,OWID_WRL,1897-06-15,-0.1977
World,OWID_WRL,1897-07-15,-0.2424
World,OWID_WRL,1897-08-15,-0.2211
World,OWID_WRL,1897-09-15,-0.3041
World,OWID_WRL,1897-10-15,-0.3502
World,OWID_WRL,1897-11-15,-0.3938
World,OWID_WRL,1897-12-15,-0.3964
World,OWID_WRL,1898-01-15,-0.3233
World,OWID_WRL,1898-02-15,-0.3695
World,OWID_WRL,1898-03-15,-0.4009
World,OWID_WRL,1898-04-15,-0.5419
World,OWID_WRL,1898-05-15,-0.4804
World,OWID_WRL,1898-06-15,-0.3725
World,OWID_WRL,1898-07-15,-0.4259
World,OWID_WRL,1898-08-15,-0.3971
World,OWID_WRL,1898-09-15,-0.4218
World,OWID_WRL,1898-10-15,-0.5521
World,OWID_WRL,1898-11-15,-0.4825
World,OWID_WRL,1898-12-15,-0.5059
World,OWID_WRL,1899-01-15,-0.3296
World,OWID_WRL,1899-02-15,-0.3621
World,OWID_WRL,1899-03-15,-0.4226
World,OWID_WRL,1899-04-15,-0.384
World,OWID_WRL,1899-05-15,-0.2853
World,OWID_WRL,1899-06-15,-0.3669
World,OWID_WRL,1899-07-15,-0.3414
World,OWID_WRL,1899-08-15,-0.192
World,OWID_WRL,1899-09-15,-0.2494
World,OWID_WRL,1899-10-15,-0.2655
World,OWID_WRL,1899-11-15,-0.2541
World,OWID_WRL,1899-12-15,-0.3463
World,OWID_WRL,1900-01-15,-0.2199
World,OWID_WRL,1900-02-15,-0.0765
World,OWID_WRL,1900-03-15,-0.2557
World,OWID_WRL,1900-04-15,-0.1906
World,OWID_WRL,1900-05-15,-0.3779
World,OWID_WRL,1900-06-15,-0.2555
World,OWID_WRL,1900-07-15,-0.2231
World,OWID_WRL,1900-08-15,-0.2559
World,OWID_WRL,1900-09-15,-0.2227
World,OWID_WRL,1900-10-15,-0.2542
World,OWID_WRL,1900-11-15,-0.2735
World,OWID_WRL,1900-12-15,-0.2267
World,OWID_WRL,1901-01-15,-0.2168
World,OWID_WRL,1901-02-15,-0.2596
World,OWID_WRL,1901-03-15,-0.3947
World,OWID_WRL,1901-04-15,-0.3317
World,OWID_WRL,1901-05-15,-0.2845
World,OWID_WRL,1901-06-15,-0.3381
World,OWID_WRL,1901-07-15,-0.3901
World,OWID_WRL,1901-08-15,-0.335
World,OWID_WRL,1901-09-15,-0.4642
World,OWID_WRL,1901-10-15,-0.3988
World,OWID_WRL,1901-11-15,-0.4732
World,OWID_WRL,1901-12-15,-0.481
World,OWID_WRL,1902-01-15,-0.4608
World,OWID_WRL,1902-02-15,-0.4168
World,OWID_WRL,1902-03-15,-0.4492
World,OWID_WRL,1902-04-15,-0.4313
World,OWID_WRL,1902-05-15,-0.4641
World,OWID_WRL,1902-06-15,-0.5155
World,OWID_WRL,1902-07-15,-0.4661
World,OWID_WRL,1902-08-15,-0.49
World,OWID_WRL,1902-09-15,-0.4402
World,OWID_WRL,1902-10-15,-0.4927
World,OWID_WRL,1902-11-15,-0.455
World,OWID_WRL,1902-12-15,-0.3627
World,OWID_WRL,1903-01-15,-0.3975
World,OWID_WRL,1903-02-15,-0.4016
World,OWID_WRL,1903-03-15,-0.4219
World,OWID_WRL,1903-04-15,-0.5465
World,OWID_WRL,1903-05-15,-0.505
World,OWID_WRL,1903-06-15,-0.6093
World,OWID_WRL,1903-07-15,-0.5772
World,OWID_WRL,1903-08-15,-0.7288
World,OWID_WRL,1903-09-15,-0.6389
World,OWID_WRL,1903-10-15,-0.7343
World,OWID_WRL,1903-11-15,-0.7009
World,OWID_WRL,1903-12-15,-0.6312
World,OWID_WRL,1904-01-15,-0.6817
World,OWID_WRL,1904-02-15,-0.6962
World,OWID_WRL,1904-03-15,-0.6716
World,OWID_WRL,1904-04-15,-0.5859
World,OWID_WRL,1904-05-15,-0.6223
World,OWID_WRL,1904-06-15,-0.6081
World,OWID_WRL,1904-07-15,-0.5894
World,OWID_WRL,1904-08-15,-0.5793
World,OWID_WRL,1904-09-15,-0.5296
World,OWID_WRL,1904-10-15,-0.5855
World,OWID_WRL,1904-11-15,-0.5694
World,OWID_WRL,1904-12-15,-0.5094
World,OWID_WRL,1905-01-15,-0.4978
World,OWID_WRL,1905-02-15,-0.5249
World,OWID_WRL,1905-03-15,-0.4944
World,OWID_WRL,1905-04-15,-0.5326
World,OWID_WRL,1905-05-15,-0.3982
World,OWID_WRL,1905-06-15,-0.4117
World,OWID_WRL,1905-07-15,-0.322
World,OWID_WRL,1905-08-15,-0.3827
World,OWID_WRL,1905-09-15,-0.465
World,OWID_WRL,1905-10-15,-0.4362
World,OWID_WRL,1905-11-15,-0.4224
World,OWID_WRL,1905-12-15,-0.3346
World,OWID_WRL,1906-01-15,-0.2033
World,OWID_WRL,1906-02-15,-0.2143
World,OWID_WRL,1906-03-15,-0.2551
World,OWID_WRL,1906-04-15,-0.3023
World,OWID_WRL,1906-05-15,-0.5305
World,OWID_WRL,1906-06-15,-0.4149
World,OWID_WRL,1906-07-15,-0.4076
World,OWID_WRL,1906-08-15,-0.4206
World,OWID_WRL,1906-09-15,-0.46
World,OWID_WRL,1906-10-15,-0.4684
World,OWID_WRL,1906-11-15,-0.4661
World,OWID_WRL,1906-12-15,-0.471
World,OWID_WRL,1907-01-15,-0.3917
World,OWID_WRL,1907-02-15,-0.4557
World,OWID_WRL,1907-03-15,-0.3846
World,OWID_WRL,1907-04-15,-0.4194
World,OWID_WRL,1907-05-15,-0.4578
World,OWID_WRL,1907-06-15,-0.5227
World,OWID_WRL,1907-07-15,-0.4535
World,OWID_WRL,1907-08-15,-0.502
World,OWID_WRL,1907-09-15,-0.4773
World,OWID_WRL,1907-10-15,-0.5033
World,OWID_WRL,1907-11-15,-0.5166
World,OWID_WRL,1907-12-15,-0.5381
World,OWID_WRL,1908-01-15,-0.5172
World,OWID_WRL,1908-02-15,-0.4973
World,OWID_WRL,1908-03-15,-0.5625
World,OWID_WRL,1908-04-15,-0.5746
World,OWID_WRL,1908-05-15,-0.5296
World,OWID_WRL,1908-06-15,-0.5625
World,OWID_WRL,1908-07-15,-0.5524
World,OWID_WRL,1908-08-15,-0.5694
World,OWID_WRL,1908-09-15,-0.5994
World,OWID_WRL,1908-10-15,-0.6031
World,OWID_WRL,1908-11-15,-0.6057
World,OWID_WRL,1908-12-15,-0.6506
World,OWID_WRL,1909-01-15,-0.5551
World,OWID_WRL,1909-02-15,-0.5823
World,OWID_WRL,1909-03-15,-0.6541
World,OWID_WRL,1909-04-15,-0.5576
World,OWID_WRL,1909-05-15,-0.5529
World,OWID_WRL,1909-06-15,-0.5835
World,OWID_WRL,1909-07-15,-0.6686
World,OWID_WRL,1909-08-15,-0.4643
World,OWID_WRL,1909-09-15,-0.5438
World,OWID_WRL,1909-10-15,-0.6085
World,OWID_WRL,1909-11-15,-0.6502
World,OWID_WRL,1909-12-15,-0.6198
World,OWID_WRL,1910-01-15,-0.506
World,OWID_WRL,1910-02-15,-0.5883
World,OWID_WRL,1910-03-15,-0.5875
World,OWID_WRL,1910-04-15,-0.5637
World,OWID_WRL,1910-05-15,-0.5668
World,OWID_WRL,1910-06-15,-0.5848
World,OWID_WRL,1910-07-15,-0.6344
World,OWID_WRL,1910-08-15,-0.5687
World,OWID_WRL,1910-09-15,-0.5638
World,OWID_WRL,1910-10-15,-0.5405
World,OWID_WRL,1910-11-15,-0.6273
World,OWID_WRL,1910-12-15,-0.6788
World,OWID_WRL,1911-01-15,-0.5337
World,OWID_WRL,1911-02-15,-0.7066
World,OWID_WRL,1911-03-15,-0.6563
World,OWID_WRL,1911-04-15,-0.7539
World,OWID_WRL,1911-05-15,-0.6876
World,OWID_WRL,1911-06-15,-0.6422
World,OWID_WRL,1911-07-15,-0.6275
World,OWID_WRL,1911-08-15,-0.5688
World,OWID_WRL,1911-09-15,-0.5254
World,OWID_WRL,1911-10-15,-0.4939
World,OWID_WRL,1911-11-15,-0.4678
World,OWID_WRL,1911-12-15,-0.371
World,OWID_WRL,1912-01-15,-0.3314
World,OWID_WRL,1912-02-15,-0.389
World,OWID_WRL,1912-03-15,-0.2532
World,OWID_WRL,1912-04-15,-0.3463
World,OWID_WRL,1912-05-15,-0.4254
World,OWID_WRL,1912-06-15,-0.411
World,OWID_WRL,1912-07-15,-0.4353
World,OWID_WRL,1912-08-15,-0.5389
World,OWID_WRL,1912-09-15,-0.5669
World,OWID_WRL,1912-10-15,-0.5911
World,OWID_WRL,1912-11-15,-0.5726
World,OWID_WRL,1912-12-15,-0.5525
World,OWID_WRL,1913-01-15,-0.5311
World,OWID_WRL,1913-02-15,-0.4273
World,OWID_WRL,1913-03-15,-0.5267
World,OWID_WRL,1913-04-15,-0.5206
World,OWID_WRL,1913-05-15,-0.4505
World,OWID_WRL,1913-06-15,-0.5286
World,OWID_WRL,1913-07-15,-0.524
World,OWID_WRL,1913-08-15,-0.5126
World,OWID_WRL,1913-09-15,-0.4752
World,OWID_WRL,1913-10-15,-0.4462
World,OWID_WRL,1913-11-15,-0.4504
World,OWID_WRL,1913-12-15,-0.4063
World,OWID_WRL,1914-01-15,-0.3756
World,OWID_WRL,1914-02-15,-0.3709
World,OWID_WRL,1914-03-15,-0.3964
World,OWID_WRL,1914-04-15,-0.3995
World,OWID_WRL,1914-05-15,-0.3892
World,OWID_WRL,1914-06-15,-0.3906
World,OWID_WRL,1914-07-15,-0.4077
World,OWID_WRL,1914-08-15,-0.3265
World,OWID_WRL,1914-09-15,-0.3928
World,OWID_WRL,1914-10-15,-0.191
World,OWID_WRL,1914-11-15,-0.1442
World,OWID_WRL,1914-12-15,-0.2654
World,OWID_WRL,1915-01-15,-0.2368
World,OWID_WRL,1915-02-15,-0.3323
World,OWID_WRL,1915-03-15,-0.137
World,OWID_WRL,1915-04-15,-0.2025
World,OWID_WRL,1915-05-15,-0.2008
World,OWID_WRL,1915-06-15,-0.1826
World,OWID_WRL,1915-07-15,-0.2088
World,OWID_WRL,1915-08-15,-0.089
World,OWID_WRL,1915-09-15,-0.2075
World,OWID_WRL,1915-10-15,-0.2898
World,OWID_WRL,1915-11-15,-0.2453
World,OWID_WRL,1915-12-15,-0.3912
World,OWID_WRL,1916-01-15,-0.3826
World,OWID_WRL,1916-02-15,-0.2705
World,OWID_WRL,1916-03-15,-0.3881
World,OWID_WRL,1916-04-15,-0.3721
World,OWID_WRL,1916-05-15,-0.3656
World,OWID_WRL,1916-06-15,-0.4276
World,OWID_WRL,1916-07-15,-0.3853
World,OWID_WRL,1916-08-15,-0.434
World,OWID_WRL,1916-09-15,-0.4132
World,OWID_WRL,1916-10-15,-0.4674
World,OWID_WRL,1916-11-15,-0.5672
World,OWID_WRL,1916-12-15,-0.5074
World,OWID_WRL,1917-01-15,-0.6677
World,OWID_WRL,1917-02-15,-0.5222
World,OWID_WRL,1917-03-15,-0.6561
World,OWID_WRL,1917-04-15,-0.4841
World,OWID_WRL,1917-05-15,-0.5222
World,OWID_WRL,1917-06-15,-0.4111
World,OWID_WRL,1917-07-15,-0.3296
World,OWID_WRL,1917-08-15,-0.2886
World,OWID_WRL,1917-09-15,-0.239
World,OWID_WRL,1917-10-15,-0.4043
World,OWID_WRL,1917-11-15,-0.5294
World,OWID_WRL,1917-12-15,-0.4577
World,OWID_WRL,1918-01-15,-0.511
World,OWID_WRL,1918-02-15,-0.5686
World,OWID_WRL,1918-03-15,-0.4877
World,OWID_WRL,1918-04-15,-0.5206
World,OWID_WRL,1918-05-15,-0.3789
World,OWID_WRL,1918-06-15,-0.4612
World,OWID_WRL,1918-07-15,-0.4392
World,OWID_WRL,1918-08-15,-0.486
World,OWID_WRL,1918-09-15,-0.3754
World,OWID_WRL,1918-10-15,-0.3457
World,OWID_WRL,1918-11-15,-0.1555
World,OWID_WRL,1918-12-15,-0.2348
World,OWID_WRL,1919-01-15,-0.184
World,OWID_WRL,1919-02-15,-0.1188
World,OWID_WRL,1919-03-15,-0.3091
World,OWID_WRL,1919-04-15,-0.2284
World,OWID_WRL,1919-05-15,-0.2968
World,OWID_WRL,1919-06-15,-0.4037
World,OWID_WRL,1919-07-15,-0.4784
World,OWID_WRL,1919-08-15,-0.474
World,OWID_WRL,1919-09-15,-0.421
World,OWID_WRL,1919-10-15,-0.4449
World,OWID_WRL,1919-11-15,-0.5052
World,OWID_WRL,1919-12-15,-0.5414
World,OWID_WRL,1920-01-15,-0.3933
World,OWID_WRL,1920-02-15,-0.3536
World,OWID_WRL,1920-03-15,-0.2207
World,OWID_WRL,1920-04-15,-0.3422
World,OWID_WRL,1920-05-15,-0.2817
World,OWID_WRL,1920-06-15,-0.2223
World,OWID_WRL,1920-07-15,-0.3461
World,OWID_WRL,1920-08-15,-0.3235
World,OWID_WRL,1920-09-15,-0.2426
World,OWID_WRL,1920-10-15,-0.1727
World,OWID_WRL,1920-11-15,-0.2483
World,OWID_WRL,1920-12-15,-0.2684
World,OWID_WRL,1921-01-15,-0.3738
World,OWID_WRL,1921-02-15,-0.2287
World,OWID_WRL,1921-03-15,-0.3467
World,OWID_WRL,1921-04-15,-0.3068
World,OWID_WRL,1921-05-15,-0.3486
World,OWID_WRL,1921-06-15,-0.2649
World,OWID_WRL,1921-07-15,-0.2264
World,OWID_WRL,1921-08-15,-0.2608
World,OWID_WRL,1921-09-15,-0.1663
World,OWID_WRL,1921-10-15,-0.1413
World,OWID_WRL,1921-11-15,-0.2473
World,OWID_WRL,1921-12-15,-0.206
World,OWID_WRL,1922-01-15,-0.3395
World,OWID_WRL,1922-02-15,-0.1884
World,OWID_WRL,1922-03-15,-0.2306
World,OWID_WRL,1922-04-15,-0.3071
World,OWID_WRL,1922-05-15,-0.4857
World,OWID_WRL,1922-06-15,-0.3911
World,OWID_WRL,1922-07-15,-0.3051
World,OWID_WRL,1922-08-15,-0.3779
World,OWID_WRL,1922-09-15,-0.3469
World,OWID_WRL,1922-10-15,-0.373
World,OWID_WRL,1922-11-15,-0.3734
World,OWID_WRL,1922-12-15,-0.3759
World,OWID_WRL,1923-01-15,-0.3893
World,OWID_WRL,1923-02-15,-0.3704
World,OWID_WRL,1923-03-15,-0.4326
World,OWID_WRL,1923-04-15,-0.2553
World,OWID_WRL,1923-05-15,-0.3042
World,OWID_WRL,1923-06-15,-0.3136
World,OWID_WRL,1923-07-15,-0.3615
World,OWID_WRL,1923-08-15,-0.3776
World,OWID_WRL,1923-09-15,-0.3864
World,OWID_WRL,1923-10-15,-0.3354
World,OWID_WRL,1923-11-15,-0.1598
World,OWID_WRL,1923-12-15,-0.134
World,OWID_WRL,1924-01-15,-0.2582
World,OWID_WRL,1924-02-15,-0.1723
World,OWID_WRL,1924-03-15,-0.2607
World,OWID_WRL,1924-04-15,-0.1813
World,OWID_WRL,1924-05-15,-0.2187
World,OWID_WRL,1924-06-15,-0.2682
World,OWID_WRL,1924-07-15,-0.287
World,OWID_WRL,1924-08-15,-0.323
World,OWID_WRL,1924-09-15,-0.3701
World,OWID_WRL,1924-10-15,-0.3903
World,OWID_WRL,1924-11-15,-0.4773
World,OWID_WRL,1924-12-15,-0.5396
World,OWID_WRL,1925-01-15,-0.4678
World,OWID_WRL,1925-02-15,-0.408
World,OWID_WRL,1925-03-15,-0.2814
World,OWID_WRL,1925-04-15,-0.3934
World,OWID_WRL,1925-05-15,-0.2004
World,OWID_WRL,1925-06-15,-0.2603
World,OWID_WRL,1925-07-15,-0.2254
World,OWID_WRL,1925-08-15,-0.1887
World,OWID_WRL,1925-09-15,-0.2156
World,OWID_WRL,1925-10-15,-0.2485
World,OWID_WRL,1925-11-15,-0.139
World,OWID_WRL,1925-12-15,-0.1668
World,OWID_WRL,1926-01-15,-0.0943
World,OWID_WRL,1926-02-15,-0.2124
World,OWID_WRL,1926-03-15,-0.1052
World,OWID_WRL,1926-04-15,-0.0981
World,OWID_WRL,1926-05-15,-0.157
World,OWID_WRL,1926-06-15,-0.1057
World,OWID_WRL,1926-07-15,-0.2194
World,OWID_WRL,1926-08-15,-0.1282
World,OWID_WRL,1926-09-15,-0.1396
World,OWID_WRL,1926-10-15,-0.0754
World,OWID_WRL,1926-11-15,-0.2003
World,OWID_WRL,1926-12-15,-0.1788
World,OWID_WRL,1927-01-15,-0.2191
World,OWID_WRL,1927-02-15,-0.1797
World,OWID_WRL,1927-03-15,-0.2891
World,OWID_WRL,1927-04-15,-0.2291
World,OWID_WRL,1927-05-15,-0.2434
World,OWID_WRL,1927-06-15,-0.3041
World,OWID_WRL,1927-07-15,-0.2249
World,OWID_WRL,1927-08-15,-0.1426
World,OWID_WRL,1927-09-15,-0.2115
World,OWID_WRL,1927-10-15,-0.1685
World,OWID_WRL,1927-11-15,-0.186
World,OWID_WRL,1927-12-15,-0.1999
World,OWID_WRL,1928-01-15,-0.1347
World,OWID_WRL,1928-02-15,-0.1942
World,OWID_WRL,1928-03-15,-0.2629
World,OWID_WRL,1928-04-15,-0.2143
World,OWID_WRL,1928-05-15,-0.294
World,OWID_WRL,1928-06-15,-0.3067
World,OWID_WRL,1928-07-15,-0.2178
World,OWID_WRL,1928-08-15,-0.2113
World,OWID_WRL,1928-09-15,-0.2702
World,OWID_WRL,1928-10-15,-0.2307
World,OWID_WRL,1928-11-15,-0.2926
World,OWID_WRL,1928-12-15,-0.3597
World,OWID_WRL,1929-01-15,-0.3807
World,OWID_WRL,1929-02-15,-0.3698
World,OWID_WRL,1929-03-15,-0.4022
World,OWID_WRL,1929-04-15,-0.321
World,OWID_WRL,1929-05-15,-0.3875
World,OWID_WRL,1929-06-15,-0.3294
World,OWID_WRL,1929-07-15,-0.3998
World,OWID_WRL,1929-08-15,-0.2612
World,OWID_WRL,1929-09-15,-0.2707
World,OWID_WRL,1929-10-15,-0.2844
World,OWID_WRL,1929-11-15,-0.1752
World,OWID_WRL,1929-12-15,-0.2581
World,OWID_WRL,1930-01-15,-0.3209
World,OWID_WRL,1930-02-15,-0.3498
World,OWID_WRL,1930-03-15,-0.246
World,OWID_WRL,1930-04-15,-0.1834
World,OWID_WRL,1930-05-15,-0.1922
World,OWID_WRL,1930-06-15,-0.2371
World,OWID_WRL,1930-07-15,-0.1866
World,OWID_WRL,1930-08-15,-0.1234
World,OWID_WRL,1930-09-15,-0.0706
World,OWID_WRL,1930-10-15,-0.0247
World,OWID_WRL,1930-11-15,-0.0167
World,OWID_WRL,1930-12-15,-0.0693
World,OWID_WRL,1931-01-15,-0.0249
World,OWID_WRL,1931-02-15,-0.0825
World,OWID_WRL,1931-03-15,-0.0741
World,OWID_WRL,1931-04-15,-0.1206
World,OWID_WRL,1931-05-15,-0.1045
World,OWID_WRL,1931-06-15,-0.0688
World,OWID_WRL,1931-07-15,-0.1078
World,OWID_WRL,1931-08-15,-0.09
World,OWID_WRL,1931-09-15,-0.0847
World,OWID_WRL,1931-10-15,-0.1807
World,OWID_WRL,1931-11-15,-0.1821
World,OWID_WRL,1931-12-15,-0.2173
World,OWID_WRL,1932-01-15,-0.1968
World,OWID_WRL,1932-02-15,-0.1396
World,OWID_WRL,1932-03-15,-0.1376
World,OWID_WRL,1932-04-15,-0.1927
World,OWID_WRL,1932-05-15,-0.185
World,OWID_WRL,1932-06-15,-0.2499
World,OWID_WRL,1932-07-15,-0.179
World,OWID_WRL,1932-08-15,-0.2401
World,OWID_WRL,1932-09-15,-0.1012
World,OWID_WRL,1932-10-15,-0.2515
World,OWID_WRL,1932-11-15,-0.2445
World,OWID_WRL,1932-12-15,-0.1939
World,OWID_WRL,1933-01-15,-0.1754
World,OWID_WRL,1933-02-15,-0.1901
World,OWID_WRL,1933-03-15,-0.2705
World,OWID_WRL,1933-04-15,-0.193
World,OWID_WRL,1933-05-15,-0.2431
World,OWID_WRL,1933-06-15,-0.2864
World,OWID_WRL,1933-07-15,-0.2644
World,OWID_WRL,1933-08-15,-0.233
World,OWID_WRL,1933-09-15,-0.3346
World,OWID_WRL,1933-10-15,-0.2687
World,OWID_WRL,1933-11-15,-0.3288
World,OWID_WRL,1933-12-15,-0.3994
World,OWID_WRL,1934-01-15,-0.2906
World,OWID_WRL,1934-02-15,-0.3929
World,OWID_WRL,1934-03-15,-0.3817
World,OWID_WRL,1934-04-15,-0.2381
World,OWID_WRL,1934-05-15,-0.2501
World,OWID_WRL,1934-06-15,-0.088
World,OWID_WRL,1934-07-15,-0.1116
World,OWID_WRL,1934-08-15,-0.1134
World,OWID_WRL,1934-09-15,-0.0665
World,OWID_WRL,1934-10-15,-0.1896
World,OWID_WRL,1934-11-15,-0.134
World,OWID_WRL,1934-12-15,-0.2351
World,OWID_WRL,1935-01-15,-0.1982
World,OWID_WRL,1935-02-15,-0.2225
World,OWID_WRL,1935-03-15,-0.3277
